	driver_id	comment
12035	0a9aafacf2231ba680487c1d885eed26	Отличный водитель. Детское кресло в наличии. Пристегнул и отстегнул ребёнка. Очень вежливый и культурный. Таких бы водителей побольше!
12036	d743d5270a8b81222b747fadbb5f7287	Отличный человек, хороший водитель. А от приложения вашего откажусь, пожалуй
12037	735fc8fcd04170136e2ed3a10a4d1313	Водитель приехал не туда, не понимал , куда ехать, где поворачивать и не слушал
12038	71bf043006ab3ffc522605b7067492ef	Водитель дважды проехал мимо меня, не читал чат и не хотел поднимать трубку, чтобы я могла его найти 
12039	523933c77027a4e862ef83d98f5c9c5b	Водитель петлял по навигатору, неуверенно выбирал маршрут и не знал город. 
12040	f0d893cd0c766ab5f88d1da2dd975b5f	Очень хороший, тактичный, хорошо едет, не заметила как доехала до места. Спасибо 
12041	77ba2b72d4bb71bae5b0a79009c88001	Время ожидания указывалось 1 минуту. В итоге я прождал 10 минут машину. Могу предоставить скриншоты подтверждения
12042	bb0185c5e3474958f46c7121ee7200f0	Блеск!
12043	c26ee5c7053fc252b5404062ba61f940	????
12044	0d798e6799f18d9043f10802fc54dd30	Женщина 
12045	9b69ef0cefa9f468d279f3a5ceb6500a	Водителю сказал проехать дальше тут лужа, на что ответил да тут везде 
12046	8d0f4fe880b649dbe37ce155bb3155a8	Молчит всю дорогу 
12047	0d9fff0a1491ecbbc0899d568010e361	Водитель невоспитанный молодой человек. Даю чаевые, чтоб ему стыдно стало за его поведение. 
12048	be8fb1b48403af3907b58e17867a050a	Спасибо!
12049	b27b779e546b651fe8cd32461fabb57f	Очень профессиональный водитель, вот бы все так водили!)
12050	65fa1ee8c425a38f3cd1bdf862e3bd41	водитель стал наезжать, что мне нельзя позвонить, хотя я вышла и села в машину вовремя 
12051	378c31add398bbc42a5e793003bd372a	Один из лучших и интересных водителей в вашем сервисе?? Спасибо за поездку Леониду !
12052	355faf8d8fa337007d721ba2293dabcd	До жути неприятный запах. 40 мин ехала в холодной машине, не май месяц, что бы не включать обогрев, вся продрогла! 
12053	21c305d363e8eaea2773dd653b173115	Спасибо, что хоть водитель доехал в этот раз. 
12054	0ba7c47b65aff2060260a317bd628495	подъехал не правильно, хотя заранее написал и когда подъехал повторил сообщение, на что водитель начал возмущаться, хотя я ему ничего не сказал. вёл себя по хамски, пришлось сделать замечание. 
12055	0955faf6fac564ec480fb63511e58b87	Отличная поездка, спасибо огромное! Вежливый и внимательный водитель 
12056	88f4f6913bbe9917a1b0e8b938f7858c	Отличный водитель. Рекомендую!
12057	ef0896e4d9a7e4ccdb340083bd610408	Водитель попросил садиться быстрее, так как «там Камера». Поправьте меня, если я не прав, на но насколько я знаю в ПДД четко прописано что Такси может останавливаться на остановках общественного транспорта для посадки и высадки пассажира. В этот момент это не то, что не против правил, В этот момент у него такой же приоритет, как к рейсовых автобусов. Разумеется, если такси л
12058	e79256003d1147f03827169f9f72ac4a	странная манера вождения, как-будто обкуренный. все сигналили вокруг, полосу не соблюдал, то тормозил, то разгонялся, причем без повода. я даже застегнулся на заднем сидении ))) Мой опыт вождения 10 лет, и мне не показалось. 
12059	5c072e6a10f8994d5438140f98079999	спасибо большое. 
12060	8cabebb2e59fb2f773bc0f7ab2da48c2	По больше такие водителя 
12061	60b811fb133427bea19e625355dad973	ОЧЕНЬ ДОРОГО!!!
12062	00c07256f5964253e5009df993d4e768	Не довезли 
12063	5b6e584eb530e4786a5c4a0028accd2b	Все было супер 
12064	0e2d51c12f9f59b0daf7e8bd56ba8cce	отлично водитель ??????
12065	786cd7a2c96450ffa518354a7d6b38af	Когда понял что не туда поехал начел истерить , тем самым напугал мою девушку 
